월,품목명,HS코드,국가코드,국가명,수출금액_USD,수출중량_KG
2025.03,리튬1차전지,8506500000,JP,일본,200668,841
2025.03,리튬1차전지,8506500000,VN,베트남,270113,1497
2025.03,리튬1차전지,8506500000,HK,홍콩,32725,374
2025.03,리튬1차전지,8506500000,FR,프랑스,527607,6233
2025.03,리튬1차전지,8506500000,PL,폴란드,0,0
2025.03,리튬1차전지,8506500000,GB,영국,157368,1765
2025.03,리튬1차전지,8506500000,OTHER,기타,8429438,84749
2025.04,리튬1차전지,8506500000,US,미국,3301340,25807
2025.04,리튬1차전지,8506500000,CN,중국,147003,2991
2025.04,리튬1차전지,8506500000,JP,일본,45314,181
2025.04,리튬1차전지,8506500000,VN,베트남,333266,1572
2025.04,리튬1차전지,8506500000,HK,홍콩,143267,1324
2025.04,리튬1차전지,8506500000,FR,프랑스,618991,6825
2025.04,리튬1차전지,8506500000,PL,폴란드,59839,864
2025.04,리튬1차전지,8506500000,GB,영국,321816,3770
2025.04,리튬1차전지,8506500000,OTHER,기타,6800590,98273
2025.05,리튬1차전지,8506500000,US,미국,2769983,29720
2025.05,리튬1차전지,8506500000,CN,중국,209777,490
2025.05,리튬1차전지,8506500000,JP,일본,768093,3531
2025.05,리튬1차전지,8506500000,VN,베트남,191277,941
2025.05,리튬1차전지,8506500000,HK,홍콩,31875,371
2025.05,리튬1차전지,8506500000,FR,프랑스,854376,2413
2025.05,리튬1차전지,8506500000,PL,폴란드,38901,514
2025.05,리튬1차전지,8506500000,GB,영국,2671,3
2025.05,리튬1차전지,8506500000,OTHER,기타,8618280,116530
2025.06,리튬1차전지,8506500000,US,미국,2734402,25193
2025.06,리튬1차전지,8506500000,CN,중국,425529,13191
2025.06,리튬1차전지,8506500000,JP,일본,375348,1742
2025.06,리튬1차전지,8506500000,VN,베트남,209646,1099
2025.06,리튬1차전지,8506500000,HK,홍콩,71711,1768
2025.06,리튬1차전지,8506500000,FR,프랑스,191478,1886
2025.06,리튬1차전지,8506500000,PL,폴란드,52501,1001
2025.06,리튬1차전지,8506500000,GB,영국,230364,2303
2025.06,리튬1차전지,8506500000,OTHER,기타,9732920,115228
2025.07,리튬1차전지,8506500000,US,미국,2810824,31491
2025.07,리튬1차전지,8506500000,CN,중국,83880,766
2025.07,리튬1차전지,8506500000,JP,일본,472058,2149
2025.07,리튬1차전지,8506500000,VN,베트남,345651,2317
2025.07,리튬1차전지,8506500000,HK,홍콩,254526,1138
2025.07,리튬1차전지,8506500000,FR,프랑스,350954,3936
2025.07,리튬1차전지,8506500000,PL,폴란드,391531,7993
2025.07,리튬1차전지,8506500000,GB,영국,201818,2276
2025.07,리튬1차전지,8506500000,OTHER,기타,9063922,142001
2025.08,리튬1차전지,8506500000,US,미국,2186073,26336
2025.08,리튬1차전지,8506500000,CN,중국,202601,3826
2025.08,리튬1차전지,8506500000,JP,일본,546587,2451
2025.08,리튬1차전지,8506500000,VN,베트남,340139,2675
2025.08,리튬1차전지,8506500000,HK,홍콩,71389,867
2025.08,리튬1차전지,8506500000,FR,프랑스,36564,470
2025.08,리튬1차전지,8506500000,PL,폴란드,278616,6239
2025.08,리튬1차전지,8506500000,GB,영국,291073,3363
2025.08,리튬1차전지,8506500000,OTHER,기타,8662665,127891
2025.09,리튬1차전지,8506500000,US,미국,3862918,51229
2025.09,리튬1차전지,8506500000,CN,중국,35190,323
2025.09,리튬1차전지,8506500000,JP,일본,380842,1864
2025.09,리튬1차전지,8506500000,VN,베트남,476684,4354
2025.09,리튬1차전지,8506500000,HK,홍콩,18515,215
2025.09,리튬1차전지,8506500000,FR,프랑스,862149,2567
2025.09,리튬1차전지,8506500000,PL,폴란드,546011,13201
2025.09,리튬1차전지,8506500000,GB,영국,18345,26
2025.09,리튬1차전지,8506500000,OTHER,기타,9423861,115024
2025.10,리튬1차전지,8506500000,US,미국,2069110,27028
2025.10,리튬1차전지,8506500000,CN,중국,161364,4465
2025.10,리튬1차전지,8506500000,JP,일본,363817,1695
2025.10,리튬1차전지,8506500000,VN,베트남,262622,1207
2025.10,리튬1차전지,8506500000,HK,홍콩,9061,99
2025.10,리튬1차전지,8506500000,FR,프랑스,78496,841
2025.10,리튬1차전지,8506500000,PL,폴란드,191341,4443
2025.10,리튬1차전지,8506500000,GB,영국,293025,2644
2025.10,리튬1차전지,8506500000,OTHER,기타,5776891,95118
2025.11,리튬1차전지,8506500000,US,미국,2615200,33572
2025.11,리튬1차전지,8506500000,CN,중국,397804,7510
2025.11,리튬1차전지,8506500000,JP,일본,515888,2261
2025.11,리튬1차전지,8506500000,VN,베트남,313212,2361
2025.11,리튬1차전지,8506500000,HK,홍콩,28800,488
2025.11,리튬1차전지,8506500000,FR,프랑스,115042,1364
2025.11,리튬1차전지,8506500000,PL,폴란드,348703,7445
2025.11,리튬1차전지,8506500000,GB,영국,21423,195
2025.11,리튬1차전지,8506500000,OTHER,기타,8073774,107776
2025.12,리튬1차전지,8506500000,US,미국,3518825,43090
2025.12,리튬1차전지,8506500000,CN,중국,334607,8769
2025.12,리튬1차전지,8506500000,JP,일본,400845,2577
2025.12,리튬1차전지,8506500000,VN,베트남,396184,1836
2025.12,리튬1차전지,8506500000,HK,홍콩,360203,2176
2025.12,리튬1차전지,8506500000,FR,프랑스,142479,1663
2025.12,리튬1차전지,8506500000,PL,폴란드,407439,8777
2025.12,리튬1차전지,8506500000,GB,영국,617510,6651
2025.12,리튬1차전지,8506500000,OTHER,기타,11989880,113703
2026.01,리튬1차전지,8506500000,US,미국,3516513,43393
2026.01,리튬1차전지,8506500000,CN,중국,10263,60
2026.01,리튬1차전지,8506500000,JP,일본,359181,1811
2026.01,리튬1차전지,8506500000,VN,베트남,313436,2858
2026.01,리튬1차전지,8506500000,HK,홍콩,40346,1048
2026.01,리튬1차전지,8506500000,FR,프랑스,118575,1350
2026.01,리튬1차전지,8506500000,PL,폴란드,332186,7245
2026.01,리튬1차전지,8506500000,GB,영국,151852,2105
2026.01,리튬1차전지,8506500000,OTHER,기타,7028852,106596
2026.02,리튬1차전지,8506500000,US,미국,2974773,42322
2026.02,리튬1차전지,8506500000,CN,중국,109307,933
2026.02,리튬1차전지,8506500000,JP,일본,406789,2574
2026.02,리튬1차전지,8506500000,VN,베트남,343991,3132
2026.02,리튬1차전지,8506500000,HK,홍콩,307718,7667
2026.02,리튬1차전지,8506500000,FR,프랑스,118187,1078
2026.02,리튬1차전지,8506500000,PL,폴란드,680100,16157
2026.02,리튬1차전지,8506500000,GB,영국,100341,1200
2026.02,리튬1차전지,8506500000,OTHER,기타,5436142,81975
2026.03,리튬1차전지,8506500000,US,미국,3746387,52926
2026.03,리튬1차전지,8506500000,CN,중국,320362,4723
2026.03,리튬1차전지,8506500000,JP,일본,458145,2124
2026.03,리튬1차전지,8506500000,VN,베트남,332424,2788
2026.03,리튬1차전지,8506500000,HK,홍콩,172322,4421
2026.03,리튬1차전지,8506500000,FR,프랑스,809894,1646
2026.03,리튬1차전지,8506500000,PL,폴란드,1264999,30740
2026.03,리튬1차전지,8506500000,GB,영국,22502,200
2026.03,리튬1차전지,8506500000,OTHER,기타,9530559,98459
2026.04,리튬1차전지,8506500000,US,미국,3579674,46096
2026.04,리튬1차전지,8506500000,CN,중국,241409,7322
2026.04,리튬1차전지,8506500000,JP,일본,372292,1808
2026.04,리튬1차전지,8506500000,VN,베트남,773346,1797
2026.04,리튬1차전지,8506500000,HK,홍콩,11185,177
2026.04,리튬1차전지,8506500000,FR,프랑스,112252,1276
2026.04,리튬1차전지,8506500000,PL,폴란드,196727,4688
2026.04,리튬1차전지,8506500000,GB,영국,116288,1486
2026.04,리튬1차전지,8506500000,OTHER,기타,6558552,105417
2026.05,리튬1차전지,8506500000,US,미국,3185103,35268
2026.05,리튬1차전지,8506500000,CN,중국,69489,662
2026.05,리튬1차전지,8506500000,JP,일본,862713,4175
2026.05,리튬1차전지,8506500000,VN,베트남,251862,1353
2026.05,리튬1차전지,8506500000,HK,홍콩,315949,5935
2026.05,리튬1차전지,8506500000,FR,프랑스,67704,819
2026.05,리튬1차전지,8506500000,PL,폴란드,427494,9890
2026.05,리튬1차전지,8506500000,GB,영국,238828,2384
2026.05,리튬1차전지,8506500000,OTHER,기타,9352192,94725
2026.06,리튬1차전지,8506500000,US,미국,2361541,25398
2026.06,리튬1차전지,8506500000,CN,중국,204568,4533
2026.06,리튬1차전지,8506500000,JP,일본,369115,1666
2026.06,리튬1차전지,8506500000,VN,베트남,279557,1327
2026.06,리튬1차전지,8506500000,HK,홍콩,157432,4009
2026.06,리튬1차전지,8506500000,FR,프랑스,102181,1171
2026.06,리튬1차전지,8506500000,PL,폴란드,349041,8101
2026.06,리튬1차전지,8506500000,GB,영국,175930,2064
2026.06,리튬1차전지,8506500000,OTHER,기타,9248947,94285
2026.07,리튬1차전지,8506500000,US,미국,4891524,52875
2026.07,리튬1차전지,8506500000,CN,중국,105301,1025
2026.07,리튬1차전지,8506500000,JP,일본,372870,1772
2026.07,리튬1차전지,8506500000,VN,베트남,629092,5709
2026.07,리튬1차전지,8506500000,HK,홍콩,213589,5533
2026.07,리튬1차전지,8506500000,FR,프랑스,344392,3553
2026.07,리튬1차전지,8506500000,PL,폴란드,574931,13706
2026.07,리튬1차전지,8506500000,GB,영국,184697,2165
2026.07,리튬1차전지,8506500000,OTHER,기타,8567863,98381
2026.08,리튬1차전지,8506500000,US,미국,2646900,30085
2026.08,리튬1차전지,8506500000,CN,중국,50011,800
2026.08,리튬1차전지,8506500000,JP,일본,353587,1634
2026.08,리튬1차전지,8506500000,VN,베트남,221104,2983
2026.08,리튬1차전지,8506500000,HK,홍콩,218960,3173
2026.08,리튬1차전지,8506500000,FR,프랑스,89162,980
2026.08,리튬1차전지,8506500000,PL,폴란드,382334,8251
2026.08,리튬1차전지,8506500000,GB,영국,176,3
2026.08,리튬1차전지,8506500000,OTHER,기타,6306325,63090
